title,label
[학생서비스센터] 잃어버린 물건을 확인하십시오(5/13~5/17),0
[미래혁신센터] 대학혁신지원사업 재학생 인식조사 시행 안내,0
[마감][정보통신처] 2024-1학기 근로장학생 모집(추가),0
[교육혁신센터] 능동학습강의실 만족도 조사,0
[홍보실] 이화캠퍼스리더 27기 모집 최종 합격자 안내,1
[채용] 사범대학 교수학습자료센터 계약직연구원 채용 공고,1
[인재개발원] 5월 방진콘은 해외석박사 선배님들과 함께! 방구석 진로 콘서트[Bang Jin Con the Live],1
[채용] 교육혁신센터 계약직원 채용 공고,1
[인재개발원] 1:1 코칭 프로그램 (지원서/면접 코칭),1
[대학원] 2025-2026  풀브라이트 포스트닥  미국연구비지원  한미정부장학 프로그램 안내,0
디자인대학원 2024학년도 후기수시 신입생 모집 안내 (5/16 ~ 5/24),0
[기업가센터] 2024 WE:MS 창업후원 프로그램,1
[언어교육원] 2024학년도 여름학기 한국어 집중과정 한국어 도우미 모집,1
[채용] 의과대학 예방의학교실 계약직 직원 채용 공고,1
[학생서비스센터] 잃어버린 물건을 확인하십시오(5/7~5/10),0
[이화역사관] 37기 신입 도슨트 모집 (2024-2학기 활동),1
[경영대학] 이화공인회계사 선배들과 함께 하는 CPA Day 행사에 초대합니다(5월 22일).,1
[미래혁신센터] 대학혁신지원사업 재학생 인식조사 시행 안내,0
[대학건강센터] 5월 학생건강검사시행안내,0
대학생 멘토제(SCOUT 대학생 서포터즈 2기) 참여 학생 모집(★추가모집 ~5/12까지),1
[인재개발원] 5월 1주차 방진콘 라인업: 사범대생이 반도체 기업 B2B 마케터로 일하는 법,1
[국제교류팀] 이화피스버디 (PEACE Buddy) 62기 신입모집,1
서울시 - 2024년 서울 청년 해외 원정대 모집 홍보,1
한국국토정보공사 - 2024년 제1기 LX앰버서더 모집 안내,1
[대학건강센터] 5월 2차  피부과 상담클리닉  (5/17) 시행안내 - 1학기 마지막 일정,0
[기업가센터] 2024학년도 여름 계절학기 스타트업 인턴십 모집 안내(~5/15),1
경영연구소 5월 세미나 [Corporate Venture Capital and the Sale of Patents by High-tech Startups],1
[학부] 2024학년도 1학기 이화플러스 장학금 신청 안내,0
[미래혁신센터] 퓨처포터와 함께하는 대학혁신지원사업 홍보부스 안내 - ECC 내일라운지,0
[인재개발원] 5월 방진콘은 마케터&해외석박사 선배님들과 함께! 방구석 진로 콘서트[Bang Jin Con the Live],1
[교육혁신센터] 성공적인 팀플을 위한 토의·토론 전략 워크숍 신청 안내 (~5.14 선착순 마감),0
"[인재개발원](24-1) 진로디자인: 업, 직무 & 자기가치 찾기(특강 5.24.(금)) ",1
[채용] 사범대행정실 계약직원 모집,1
[인재개발원] [~ 5. 24. (금) 선착순 마감] 1:1 코칭 프로그램 (지원서/면접 코칭),1
"[학사] 2024 여름계절학기 필수교양영어(College English, Advanced English) 수작업 수강신청 안내 ",0
[인재개발원] 2024학년도 여름방학 현장실습 모집 안내,1
[이화통일교육선도사업단] 통일교육주간계기 '통일음악회' 개최 (무료 입장),0
[학생서비스센터] 잃어버린 물건을 확인하십시오(4/29~5/3),0
[채용] 이화여자대학교 출판문화원 계약직원 모집,1
[채용] 이화역사관 계약직 연구원 모집공고,1
2024학년도 후기 외국어교육특수대학원 석사과정(야간/4학기제) 신입생 모집(~5/7),0
[대학건강센터] 5월 산부인과 상담클리닉 (5/9) 시행안내 - 1학기 마지막 일정,0
[채용] 영어영문학부 BK21 교육연구단 계약직 직원 채용 공고,1
서대문구 - 안심장비 지원사업 「난 안전하게 산다」 홍보,0
[인재개발원] 5월 방진콘은 이공계 마케터와 해외 석박사 선배님들과 함께! 방구석 진로 콘서트[Bang Jin Con the Live],1
한국여성의전화 10기 기자단 모집,1
[대학원영어특강] 2024 여름학기 대학원 영어특강 안내 (5/24 수강료 납부 방법 수정),0
[언어교육원] 2024학년도 여름학기 한국어 집중과정 한국어 도우미 모집,1
[규칙공포 제2024-1호] 이화여자대학교 학칙  중 개정 학칙 공포 시행,0
[안전팀]2024학년도 하절기 냉방 조기 실시 안내,0
[입학] 2024학년도 후기 국제대학원 신입생 모집 안내 (4/15 ~5/2),0
[홍보실] 이화캠퍼스리더 27기 모집 1차 합격자 안내,1
[대학원] 2025-2026  풀브라이트 한국어 보조강사 장학 프로그램 안내,1
이화캠퍼스리더 신입기수 모집(기한 연장: ~4/15(월)까지),1
[학사] 2024년 제2차 평생교육사 자격증 발급 신청 안내,1
[관리처]본교 및 마곡 의과대학 전기차 충전기 운영 안내,0
이화캠퍼스리더 신입기수 모집,1
[이화인문과학원 국제학술대회] 에코-테크네 인문학의 응답 : 확장된 생태학을 위한 시나리오들,1
[인권센터] 2024년 인권 및 폭력예방교육(법정의무교육) 수강 안내,0
[인재개발원] 2024학년도 1학기 <취업MC PLUS> 교육 안내,1
2024 여름 이화봉사단 해외교육봉사(캄보디아) 추가 모집(3. 13(수) 13:00까지),1
[학생상담센터] 2024학년도 1학기 자살예방교육,0
[2024-1학기 대학원FAIR/전공박람회 개최 안내],1
[안전팀] 2024년도 대학안전관리계획 안내,0
[학생지원팀] 2024학년도 하계 이화 글로벌 프론티어 프로그램 참가팀 선발 안내,1
2024학년도 1학기 ECC 사물함 사용 신청 안내,0
[관리처] ECC 선큰 승강기 교체공사 시행 및 이용안내,0
[조교모집] 2024-1학기 사범대학 교수학습자료센터 B급 조교 추가 모집 (~ 2024.2.19.),0
[인사팀] 2024년 이화여자대학교 직원 채용 공고(2024.4.1.자)(~2.16.(금) 13:00),1
"[조교모집] 이화여대 언어교육원 2024-1학기 A급, B급 조교 모집 (~2/9(금)) ",0
[감사실] 외부강의 등 신고 관련 주요 내용 안내 (청탁금지법 매뉴얼 첨부),0
[경영대학] 24-1학기 글로벌금융실무론(대학원수업)의 학부생 수강 안내,0
[조교모집] 2024-1 수학교육과 사무실 B급 조교 모집,0
"[조교모집] 사범대학 교육학과 A급 조교, B급조교 모집",0
[조교모집] 2024학년도 1학기 ECC 휘트니스센터 조교 (A급) 모집,0
[학생지원팀] 2024-1학기 이화캠퍼스지킴이 모집 안내(학부),1
"[도서관] 2024-1학기 대학원 학생조교 모집 (~12/21, 목) ",0
[학부] 2023학년도 겨울 계절학기 폐강교과목 안내,0
Tech-Biz EWHA 2023 개최 안내,1
[교육안내] 연구자가 알아야 할 지식재산권의 이해 (신청기간 11.01(수)~11.30(목)),1
[국제교류팀] 2024학년도 2학기 파견 교환학생 선발공고(정기모집),1
[학생처 사회봉사팀] 이화인 모두가 함께하는 환경/봉사 축제 '2023 이화그린페스티벌' 참여 안내,0
[특수교육연구소] 제24회 이화특수교육 학술대회 개최 안내  9/23 (토),1
[학부] 2023학년도 겨울 계절학기 개설교과목 수요조사 안내,0
2023학년도 1학기 TELOS트랙 인증 신청 안내(~8/31),1
[학부] 2023학년도 여름 계절학기 강의평가 안내,0
[채용] 이화여자대학교 아시아여성학센터 전임연구인력 채용 공고,0
[국제학생팀] 2023-2학기 이화 MATE 멘토 모집 (1차),1
"[아시아여성학센터] ‘인종과 젠더’ 초청 강연 시리즈 5 개최 안내 (4/14 , 금) ",1
2023학년도 전과 시행 안내,0
[총무팀] 교내 셔틀버스 운행시간표(정류장별) 안내,0
[2021 북콘서트] 서로가 서로에게 빛이 되는 순간들 (신청기한 연장),0
[총무팀] 중고비품신청(온라인 돌다리) 안내,0
개인정보처리방침 변경사항 공지,0
[정보인프라팀] Adobe CC 동영상 강좌 안내,1
[회계팀] 학부 및 대학원 등록금 FAQ,0
[홍보실] 이화캠퍼스리더 23기 모집 최종 결과 안내,1
[홍보실] 이화캠퍼스리더 23기 모집 1차 합격자 안내,1
[홍보실] 이화캠퍼스리더 신입기수 모집,1
[연구윤리센터] 생명윤리위원회 심의비 납부에 대한 변경 안내문,0
개인정보처리방침 변경사항 공지,0
개인정보 처리방침 변경사항 공지,0
개인정보처리방침 변경사항 공지,0
개인정보처리방침 변경사항 공지,0
[감사실] 청탁금지법 관련 안내,0
청탁금지법 공무수행사인 현황 안내,0
학부모 포탈 서비스 개시 및 신청․이용 안내,0
[한우리집/Hanwoori]'16-1학기 거주 선발안내(재학생)/Spring '16 Dorm Application,0
"[정보인프라팀] 유레카통합행정 7526 오류(Chrome, Edge, Whale) 설정 안내 ",0
[실험실안전] 유레카 실험실안전관리 프로그램 안내,0
[실험실안전] 유레카 실험실 안전관리 프로그램 안내,0
[원격평생교육원] 온라인 한국어교원 양성과정 수강생 모집 안내,1
2024년 하반기 인천시 대학(원)생 학자금대출 이자지원 안내,0
[대학혁신지원사업] 2024학년도 마케팅조사분석사 2(3)급 자격과정 참여자 모집(~7/19),1
2024학년도 하계계절학기 사이버강좌 기말고사 시험감독 보조요원 모집,0
2024학년도 2학기 한국외국어대학교 학점교류 신청 안내,0
[마감]컴퓨터공학과 계절학기 시험감독 모집,0
아트앤 디자인밸리 문화콘텐츠 양성과정 훈련생모집,0
[삼성복지재단] 2024년 2학기 삼성드림클래스 대학생멘토 선발 공고 안내,1
2024학년도 박물관 봉사장학생 모집(~7.11.(목) 까지),1
[공개채용][서울과학종합대학원] 신입직원/인턴 채용공고,1
[공개채용][(주)중앙백신연구소] 2024년 상반기 채용,1
[인턴채용][PFCT] 주택담보대출 운영 인턴 (전환형) 채용 공고,1
[공개채용][한국장애인개발원]장애청년 채용 취업 정보 안내,1
"[공개채용][KOTRA] 2024년 체험형 인턴(일반, 장애인) 채용",1
세종캠퍼스 가온관 창의융합형 복합공간 조성공사 입찰 공고,0
크리에이티브 라운지(학생회관 지하 학생 휴게공간 및 스터디룸) 조성 공사 입찰공고,0
2024학년도 2학기 재입학 신청 안내,0
2024년 상반기 울산광역시 대학(원)생  학자금대출 이자지원사업 안내 공고,0
2024년 하반기 HD현대 채용연계형 인턴(장기현장실습생),1
2024학년도 2학기 숙명여자대학교 학점교류 신청 안내,0
[조교채용] 국제언어교육원 행정실 일본어담당 조교 모집,0
2024학년도 2학기 학점교류 신청 안내(서울대학교),0
2024년 하반기 한․미 대학생 연수(WEST) 참가자 모집 공고,1
[2차 모집] 2024 창의적 종합설계 경진대회(Capstone Design Fair),1
2024학년도 하계계절학기 사이버강좌 기말고사 시행 안내,0
2024학년도 1학기 학생 포상 신청 안내,0
[대학혁신지원사업] 2024학년도 엑셀데이터분석 2(3)급 자격과정 참여자 모집안내(추가신청),1
[대학혁신지원사업] 2024학년도 마케팅조사분석사 2(3)급 자격과정 참여자 모집안내(~7/19),1
해외감염병 예방수칙,0
[공개채용] [국립보건연구원]2024년도 하반기 박사 후 연수과정 연수생 상시채용,0
[인턴채용] [SNOW] 8월 전분야 체험형 인턴 모집,1
[인턴채용][법제처] 청년인턴 채용,1
[공개채용][한국표준과학연구원] 2024년 2차 Post-doc. 공개채용,0
[인턴채용] [NAVER Z] 데이터 분석 체험형 인턴 모집,1
[공개채용][목포시] 2024년 제3회 목포시 지방임기제공무원 임용시험,1
"[국제언어교육원 외국어교육부] 대학원 대체강좌 제2외국어(프,일,중,독) 추가 접수(7월 2일까지)",0
[서울/취업진로지원센터] 국민취업지원제도 2024년 7월 현장접수 안내 (매주 화요일 / Q동 정보통신센터),1
2024년 「세종시민대학 집현전」7월 미래전략특강 홍보,1
[세종시문화관광재단] 세종영크리에이터 모집 홍보,1
제22회 세종조치원 복숭아축제 연계 행사 홍보,0
MS Office 365 정책 변경 및 사용자 용량 제한 안내(2차 용량 제한 시행 안내),0
[ICT인턴십] 2024년 하반기 국내과정 학생 지원 안내,1
"크리에이티브 라운지(중앙도서관 1,2층 환경개선 공사) 실시설계용역 입찰공고",0
(서울캠퍼스) 2024 하계 계절학기 부분환불 신청 안내(~7.4),0
[공개채용][코오롱글로벌] 2024년 채용연계형 인턴 채용,1
[공개채용][AMK] Customer Service Representative 채용,1
[공개채용][에코마케팅] 브랜드 마케터(애슬레저·패션) 경력 채용,1
[공개채용] [BENOW]  2024년 3분기 BENOW 대졸 신입/경력 수시 채용,1
[공개채용] [SK 마이크로웍스] 2024년 3분기 신입/경력 구성원 영입,1
[공개채용][한국생산기술연구원] ‘24년 제18차 장애인 제한경쟁 채용,1
"[인턴채용] [한국가스안전공사] 한국가스안전공사 제3차 체험형 인턴(장애, 청년) 채용 공고",1
[공개채용] [서울특별시] 임기제공무원(교통전문요원) 채용,1
[공개채용][울진군] 2024년도 울진군 후정해수욕장 안전요원 모집,1
[공개채용][국가공무원인재개발원] 전문임기제 가급 공무원 경력경쟁채용시험,1
"[제24 – 11호] (산학협력단) 연구용 기기(PC, 모니터 2종 16Set) 구입",0
2024학년도 2학기 표준현장실습학기제 사전 설명회 안내,1
7월 1:1 취업(진로) 온라인 집중 컨설팅 안내,1
[교육] 청년취업사관학교 새싹(SeSAC) 강동캠퍼스 AI과정 교육생 모집 홍보,1
[서울지방병무청] 각 군 현역병 모집일정(2024년 7월) 안내,0
[공개채용][텐핑거스]  로컬 매니저 포지션 채용 공고,1
[중앙도서관] [개교기념일] 자료열람실 휴실 안내,0
『2024년 세종특별자치시 아름다운 한글간판』 공모전 홍보,1
2024학년도 하계계절학기 출석 및 수강방법 안내,0
[대학교육혁신사업단] HI-UP시스템 서비스 이용제한 안내(6/26),0
[서울/취업진로지원센터] 2024년 7월 취업(진로)1:1 집중컨설팅 예약시간 안내(7/1~7/31),1
[공개채용][GKL] 2024년도 신규채용 신입 일반전형 및 장애인제한경쟁부문,1
[공개채용][국립한국해양대학교]2024년 제3회  국가공무원 경력경쟁채용(신규) 공고,1
[5‧18기념재단] 2024년 5․18희망장학생 모집공고 안내,0
[정보전산원] 2024.06.27.(목) 개교기념일 공용 PC실 휴실안내,0
[공개채용][태드솔루션] 충남테크노파크 2024년 제1차 정규직 직원 채용 재공고,1
[공개채용][Deloitte] 2024 신입회계사 정기채용 공고,1
"[공개채용][바이엘코리아 / 바이엘크롭사이언스] MSL, Sales Rep 채용공고",1
[공개채용][서흥]국내영업부문 사원 모집,1
[공개채용][바이렉스]기술영업팀(신입/경력무관) 채용,1
[중앙도서관] 일반열람실 대청소에 따른 휴실 안내,0
[제24 – 10호] 컴퓨터공학과 강의용 기자재 구입(노트북 등 5종),0
[인턴채용] [한국식물원수목원협회] 수목원 미래인재 양성 2024년 전국 수목원 식물원 청년인턴 채용,1
[공개채용] [파수&스패로우] 2024년 2차 신입 공개 채용 공고,1
[인턴채용] [신세계톰보이] 패션마케팅 (국내컨텐츠전략팀) 인턴사원 모집,1
[인턴채용] [코오롱베니트] 2024년 가을 코오롱베니트 채용연계형 인턴 모집,1
[공개채용] [토스증권] 토스증권 User Interview Assistant 분야 채용,1
[공개채용] [금호타이어] 금호타이어 2024년 2분기 수시채용,1
[공개채용] [유네스코 물 안보 국제연구교육센터] 2024년도 제3차 국제협력 분야 기간제 계약직 채용,1
[공개채용] [제천문화재단] 2024년 제3차 직원(문화 행정 및 경영/예술 기획 행정 분야 주임) 채용,1
2025학년도 1학기 국외대학 파견 Outbound 교류학생 모집공고 (기한: ~7/26(금) 16시),1
2024학년도 2학기 주전공 신청 및 변경 안내(세종캠퍼스),0
[인턴채용][ICN Group] 미국 현지 우수 기업 인턴십,1
[공개채용][인천공항시설관리(주)] 2024년 제7차 계약직 채용 공고,1
"[공개채용][유영제약] 마케팅, 전산팀, 연구직 수시채용",1
[공개채용][ELCA] Online Consumer Communication Assistant 채용,1
[대학교육혁신사업단] 2024학년도 '세종 캠퍼스 교양과정 개편 정책연구' 공고 및 시행 신청 안내,0
[공개채용][Deloitte] 세무자문본부조세전문가(Staff ~ Manager)금융및비금융부문 채용,1
[인턴채용][디지털미디어산업진흥협회] 2024년 청년 일경험 지원사업 홍보,1
[공개채용][Deloitte]인재부 인사기획업무 신입 및 경력직 채용,1
[인턴채용][한국과학창의재단] 2024년 위촉직 및 체험형청년인턴 채용,1
[인턴채용][장애학생진로취업사업]수도권내 대기업 자회사형 현장견학 및 인턴십 안내,1
[공개채용][삼성SDI] 중국어 통번역사 채용 공고,1
[교육] [거점특화 H-ACE] 2024 데이터 마스터 : 파이DsP 온라인 과정,1
[아트앤디자인테크 창업보육센터] 입주기업 모집 공고 (2차) (~2024.07.03(수) 23:59),0
[중앙도서관] 도서관 열람실 무선인터넷 서비스 일시 중단 안내(6/23),0
(세종캠퍼스) 2024 하계 계절학기 폐강과목 공지 및 수강철회/환불신청 안내(~6.25 16시까지),0
[공개채용][에코마케팅] 글로벌 인사담당자(영어권) Restart 신입/경력 채용,1
(서울캠퍼스) 2024 하계 계절학기 폐강과목 공지 및 수강철회/환불신청 안내(~6.25 16시까지),0
"[인턴채용] [11번가] 서비스기획, HR지원 부문 체험형 인턴 채용",1
[인턴채용] [신용카드사회공헌재단] 사업팀 체험형 인턴 채용,1
[공개채용] [SBS A&T] 2024년 신입사원 공개채용,1
[대학혁신지원사업] 2024학년도 대기업 채용대비 하계 취업스쿨(캠프) 신청 안내(6/25까지 연장),1
[공개채용] [토스씨엑스] Data Analyst Supporter 단기계약직 모집,1
[인턴채용] [카운터포인트리서치] 스마트폰 리서치팀 인턴 채용,1
2024학년도 2학기 주전공 신청 및 변경 안내(서울캠퍼스),0
[조교채용] 서울캠퍼스 공과대학 컴퓨터공학과 기자재 조교 모집,0
서울캠퍼스 구내서점(대학서적) 하계 운영시간 안내,0
[취업진로지원센터] AI 합격 솔루션 이용 안내 (AI 자기소개서 분석 & AI 면접 & NCS/인적성 검사),1
[취업진로지원센터] 코원 취업캠프(17기) 참여자 모집 안내(~6/21(금)오후 2시까지 연장),1
[공개채용][JW] 생산/품질부문 정규직 채용 공고,1
[인턴채용][딜로이트 컨설팅] FY25 딜로이트컨설팅 HR Transformation 컨설팅 팀 인턴 채용,1
[공개채용] [세종시문화재단] 세종시문화관광재단 2024년 제3차 직원 채용 공고,1
[공개채용] [신한DS] 2024년 신한DS 신입사원 모집,1
"[공개채용] [이카운트] 2024년 신입, 경력 개발자 공개채용",1
[공개채용] [국회미래연구원] 국회미래연구원 직원(위촉직) 채용,1
[인턴채용] [KB라이프생명] 2024 KB라이프생명 채용연계형 인턴 채용,1
[인턴채용] [SNOW] AI 콘텐츠 기획 체험형 인턴 모집,1
[공개채용] [법제처] 2024년도 법제처 대변인실 기간제근로자 채용 공고,1
[인턴채용] [NAVER Z] 제페토 CX 운영 체험형 인턴 모집,1
[아르바이트] [베어트리파크] 홈페이지 유지 관리 및 웹디자인 채용,1
[공개채용] [KBS N] PD/사업부문 경력·신입사원 모집,1
중국어가 가능한 디자이너 모집,1
"(졸업대상자, 고학년 필독) 2024 하계 계절학기 2차 수강료 납부 기간 및 폐강 공고 일정 안내(6/19~6/20)",0
조치원 신봉초등학교 2024년 희망날개 학습 멘토링 지원을 위한 대학생 교육자원봉사자 모집,1
세종캠퍼스 공학1관 크리에이티브라운지 구축공사(전기) 입찰공고,0
"세종캠퍼스 공학1관 크리에이티브라운지 구축공사(건축,설비) 입찰공고",0
2024학년도 2학기 Inbound 교류학생 버디 모집(서울캠퍼스),1
[공개채용][Deloitte]경영지원본부 Operation(총무부) 계약직,1
[공개채용][Deloitte]리스크자문본부 금융회사 PI/ISP/PMO 및 리스크 관리 컨설팅 계약직,1
[공개채용][KT&G] 외국인 유학생 채용 모집,1
[공개채용][티웨이항공] 신규직원 채용공고,1
[모집] 2024학년도 하계 AICE Ready 기업실무과정 특강(자격인증시험 연계) 참가자,1
[공개채용][동서울대학교] 정규직원 채용 공고,1
[공개채용][국립국제교육원] 2024년 상반기 한국어능력시험(TOPIK) 문항공모 지원인력 채용 공고,1
2024학년도 하계 방학기간 중 후생복지시설 운영계획 안내,0
[모집] 홍익챌린지 9기(2024학년도 제2학기) 참여학생,1
[모집] 하이브리드 클라우드 엔지니어 양성과정,1
[모집] Unity 부트캠프 교육 과정 참가자,1
[모집] 언리얼엔진 실감형 콘텐츠 개발자 양성과정,1
[모집] 언리얼엔진 DX Wave 3D Artist 교육과정,1
한국산업인력공단 청년 국가기술자격시험 응시료 지원사업 안내,1
[인턴채용] [행정안전부] 2024년 제2기 행정안전부 체험형 청년인턴 채용,1
[인턴채용] 주식회사 에이든랩 서울 청년 예비인턴 설명회 안내,1
[취업진로지원센터] 2024학년도 취업프로그램 운영을 위한 졸업생 멘토 풀(pool) 참여 희망자 모집,1
[교육] 대한상공회의소 서울기술교육센터 MS 정보보안 인재 양성과정 안내,1
마약류 오남용 예방 캠페인 및 마약류 익명검사,0
[공개채용][상명대학교] 정규직원(일반행정직) 신규 채용 홍보,1
[공개채용][식품의약품안전평가원(신속심사과)] 의료제품분야 심사원 채용,1
[대학혁신지원사업] 2024학년도 대기업 채용대비 하계 취업스쿨(캠프) 참여자 모집안내,1
[공개채용][마포구]2024년 마포구 도시농업 기간제근로자 채용,1
[공개채용][대구광역시 달성군] 지방임기제공무원 임용시험,1
한국고등교육재단 제50기 해외유학후보장학생 모집 안내,1
[공개채용][충남테크노파크] 2024년 충남테크노파크 제1차 정규직 채용 공고,1
[공개채용][LVMH코스메틱스] RA&QA Assistant채용,1
[공개채용][LINE Plus] Operations & General Affairs Support (Tech Org)(보훈 특별 채용) 공개채용,1
[공개채용][한국에보트] Expense Accountant 채용,1
[제24 – 09호] 2025학년도 수시모집 논술전형(서울캠퍼스) 채점시스템 임대 및 용역업체 선정,0
[공개채용][동양생명보험] 2024년 상반기 대졸 신입사원 공개채용,1
[공개채용][일본 기업] 세가 / 탬랩 2개 회사 채용 공고,1
[공개채용][LINE Plus]Procurement Assistant Manager (구매 담당) 모집,1
"[공개채용] [kt sports] 24년 정규직 신입(채용전환형 인턴) 사원 모집(국제업무, 마케팅, 디자인)",1
[공개채용][SBS] 2024년 신입사원 공개채용,1
[공개채용][부광약품]각 부문별 신입 및 경력사원 모집,1
"홍익대학교 학칙, 대학원 학칙, 특수대학원 학칙 및 학사내규 개정 의견수렴",0
[홍보] 2024년 제2기 행정안전부 체험형 청년인턴,1
[교육]  한남대 '24 D-HNU 인재 커넥트 프로젝트 4 「제약바이오 품질분석 전문가 과정& QA/QC 품질관리 시험자 전문가 과정」,1
청년 국가기술자격 응시료 지원 사업 안내,1
[중앙도서관] 하계방학 중 도서관 운영 안내,0
"(고학년, 졸업대상자 필독) 2024학년도 하계 계절학기 1차 수강료 납부 안내(~6/17 16:00)",0
2024년 탄소중립 생활 실천 온라인 이벤트 안내,0
"2024학년도 1학기 성적조회 안내(OCU, 바이오헬스 과목 성적조회 포함)",0
서울캠퍼스  무선인터넷 서비스 중단 안내,0
[교육] 성신여자대학교-거점특화 2024학년도 엑셀보다 조금 덜 어려운 SQL 과정 교육생 모집,1
"2024년 8월 졸업예정자 ""교원자격무시험검정원서"" 접수(~24.7.22)",1
[공개채용][타임폴리오자산운용] 대체투자본부 대체지원팀 신입/경력 채용공고,1
[공개채용][딜로이트 안진회계법인] 재무자문본부 F&FC 분쟁지원 Consultant 계약직 채용 공고,1
[공개채용][화웨이] Product Manager Assistant 채용,1
[조교채용] 중앙도서관 사서직 조교 모집 안내(~6/20),0
[교육] 경상국립대학교 거점형특화 2024학년도 여름방학 과정,0
[취업진로지원센터] 코원 취업캠프(17기) 참여자 모집 안내(~6/19(수)),1
2024년 하계 방학 중 정보전산원 공용PC실 개방 안내,0
[공개채용][보스턴컨설팅그룹] EA team admin (비서팀 사무보조) 채용 공고,1
[공개채용][AMK (Applied Materials Korea)] CSR 채용,1
[공개채용][에코마케팅] '프론트엔드 개발자 신입사원/경력 채용' 공고,1
[인턴채용][NAVER Z]제페토 라이브 서비스 운영 체험형 인턴,1
[공개채용][함안지방공사]직원 공개모집 공고,1
[인턴채용][Deloitte]  PR GATE 언론/디지털 홍보 정규직 전환 인턴,1
[공개채용][국회예산정책처] 임기제공무원 채용공고(분석관),1
[공개채용][한국자동차연구원]박사후연구원 채용공고,0
[공개채용][Deloitte]세무자문본부 국제조세그룹 신입/경력 (수시) 채용,1
[인턴채용][KDI국제정책대학원]연구행정 인턴 채용 공고,1
[공개채용][라포랩스] 프로모션 AMD /플랫폼 AMD 채용,1
[공개채용][한샘] 영업전문직 산학채용,1
[공개채용][날리지웍스] 신입/경력 경영컨설턴트 채용,1
[외부장학] 2024년 (재) 3.1 문화재단 장학생 모집 공고,0
2024학년도 하계 「대학생 재능봉사캠프」 참가자 모집 및 선발,1
[인턴채용] 주식회사 에이든랩 서울 청년 예비인턴 프로젝트 및 설명회 안내,1
[홍익대 캠퍼스타운] '홍익하다' 아트페어 전시 개최(6/19~23),0
세종인재평생교육진흥원 2024년 [세종시민대학 집현전] 6월 미래전략특강 홍보,1
대전지방고용노동청 제2회 대전 세종 안전문화 청년 서포터즈 모집,1
[교육] 멀티캠퍼스 24년 6월 IT국비지원교육 교육일정안내(K-디지털트레이닝),1
2024년 여름방학 초등 영어캠프[비숙박형] 보조교사 모집,1
24년도 홍익메이커스페이스 여름방학 특강 공고,1
[취업진로지원센터] 6시그마 GB(Green Belt) 자격증 취득과정 1기 참여자 모집,1
2024 하계방학 ‘방과후학교’ 사회봉사 신청 안내(서울캠퍼스),1
2024 저탄소/에너지 기술 컨소시엄 하계 교육 프로그램 SUMMER SCHOOL,1
[세종메이커스페이스] 홍익메이커랜드 장비 운영 인력 채용,1
하계방학 단축근무 및 집중휴무 시행 안내,0
2024학년도 1학기 핵심역량진단검사 안내_6/14~,0
[공개채용][SK키파운드리] 신입/경력사원 채용공고,1
[인턴채용][신한펀드파트너스] 채용연계형 대졸 인턴사원 채용,1
"[공개채용][바이엘코리아/ 바이엘크롭사이언스] 인사부, 의학부, SCM 채용공고",1
[공개채용][KB라이프생명] 신입 계약직 채용공고,1
[인턴채용][CJ제일제당] Global R&D 인턴십,1
[인턴채용][이오스커뮤니케이션스] 홍보마케팅 인턴 모집,1
[인턴채용][하나은행] 2024년 체험형 인턴 모집,1
[공개채용][키움증권] 2024년 상반기 대졸 신입사원 채용,1
[인턴채용] 2024년 청년 예비인턴 참여자 모집,1
[공개채용][알리바바코리아] Sales Support 공고,1
"[공개채용][한국해양과학기술원] 2024년 상반기 정규직, 무기계약직 직원 공개 채용",1
"[공개채용][한국환경연구원] 2024년 제1차 연구원, 부연구위원 채용공고",1
[공개채용][경북하이브리드부품연구원] 경북하이브리드부품연구원 직원 채용공고,1
[공개채용] [피알원] 2024 피알원 상반기 신입사원 공개채용,1
"[공개채용] [라포랩스]  플랫폼 AMD, 프로모션 AMD 정규직 채용",1
[농어촌희망재단] 2024 2 년 학기 농림축산식품부 대학장학금 장학생 선발 공고 안내,0
[공개채용][현대엔지비] 2024년 3분기 부문별 정규직 신입/경력 채용공고,1
[공개채용] [여주시]  2024년 제3회 여주시 지방임기제공무원 임용시험 재공고,1
[공개채용][인천광역시의료원]사무직 채용 공고,1
세종특별자치시 세종형 쉐어하우스(청년 매입임대주택)  입주자 및 입주예정자 추가 모집,0
입학관리본부 입학관리팀 근로학생 모집(마감),0
2024학년도 하계 계절학기 교류학생 학번조회,0
[홍보] 2024년도 해외취업정착지원금 사업 안내,1
"[중앙도서관] 2024년 8월(2023학년도 후기) 졸업 석/박사 학위논문, 개별연구과제 제출 안내",0
[세종캠퍼스] 온라인 심리검사 워크숍 - MBTI,0
[세종캠퍼스/학생상담센터] 2024학년도 옴니핏 스트레스 검사 실시,0
[급구!!!] 컴퓨터공학과 기말고사 시험감독 보조요원 구인,0
[급구] 경영대학 기말고사 시험 감독인 구인,0
대학 「학칙」 개정(안) 공고,0
"[중앙도서관] 6월 도서관 이용교육(학위논문작성가이드, 생성형 AI연계 활용, RefWorks 활용법 등)",0
"「중앙도서관 1,2층 환경개선 공사」 실시설계용역 공고",0
[서울] 2024-1학기 학생 포상 추천 접수,0
[대학혁신지원사업] 2024학년도 마케팅조사분석사 2(3)급 자격과정 참여자 모집안내(추가신청),1
